"","Locator","CollectDate","Year","Month","LabSampleNum","V1","Ammonia Nitrogen","Conductivity, Field","Dissolved Oxygen, Field","Fecal Coliform","Nitrite + Nitrate Nitrogen","Orthophosphate Phosphorus","pH, Field","Temperature","Total Alkalinity","Total Nitrogen","Total Phosphorus","Total Suspended Solids","Turbidity","Site.Number","block"
"3703","A690",2017-04-11 09:58:00,2017,4,"L67489-3","08LAK3628",0.002,110,11.9,2,1.18,0.01,7.75,7.8,29.8,1.35,0.0162,2.1,1.11,13,130004
"3704","A690",2020-03-10 09:54:00,2020,3,"L74237-3","08LAK3628",0.0022,132,12.4,2,2.29,0.0133,7.63,6.5,32.9,2.39,0.015,0.6,0.64,13,130003
"3705","A690",2003-02-10 11:31:00,2003,2,"L27137-8","08LAK3628",0.012,102,12.1,1,1.64,0.0133,7.2,6.8,26,2.01,0.0402,5.4,1.1,13,130002
"3706","A690",2005-11-15 11:13:00,2005,11,"L37476-8","08LAK3628",0.01,150,12.1,31,2.32,0.0268,7.7,6.1,54.5,2.37,0.0397,1.3,2.76,13,1300011
"3707","A690",2023-11-06 10:10:00,2023,11,"L82750-3","08LAK3628",0.0035,139,10.9,37,1.71,0.0246,7.7,9.86,48.3,2.07,0.0405,15.5,3.77,13,1300011
"3708","A690",2020-11-09 09:32:00,2020,11,"L75820-3","08LAK3628",0.0025,170,12.8,2,2.17,0.0295,7.88,4.87,56.9,2.18,0.034,0.5,0.36,13,1300011
"3709","A690",2022-09-13 09:50:00,2022,9,"L79974-3","08LAK3628",0.0021,174,10.1,NA,2.24,0.0262,7.7,12.9,60,2.36,0.0319,4.9,0.71,13,130009
"3710","A690",2003-10-14 11:16:00,2003,10,"L29851-12","08LAK3628",0.01,146,9.8,55,2.12,0.03,7.2,10.2,51.4,2.17,0.0419,8.5,3.61,13,1300010
"3711","A690",2002-06-12 12:54:00,2002,6,"L24554-4","08LAK3628",0.013,142,10.5,53,2.2,0.0248,7.3,12.4,46.3,2.24,0.0226,1.8,0.8,13,130006
"3712","A690",2017-06-13 10:04:00,2017,6,"L67905-3","08LAK3628",0.004,144,11.1,42,2.14,0.0193,7.8,10.6,45.2,2.38,0.0252,1.9,1.21,13,130006
"3713","A690",2022-12-13 11:03:00,2022,12,"L80558-3","08LAK3628",0.0029,128,12.3,NA,2.02,0.0175,7.49,6.56,35.5,2.02,0.0232,1,0.93,13,1300012
"3714","A690",2008-12-02 12:40:00,2008,12,"L47016-11","08LAK3628",0.01,150,10.2,5,2,0.024,7.66,9.37,54.3,2.26,0.0345,1.9,2.09,13,1300012
"3715","A690",2002-07-30 14:05:00,2002,7,"L25088-4","08LAK3628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,130007
"3716","A690",2019-06-11 09:17:00,2019,6,"L72442-3","08LAK3628",0.0046,150,10.9,60,1.48,0.0217,7.77,11.4,54.6,1.53,0.0307,4,1.8,13,130006
"3717","A690",2006-05-09 11:09:00,2006,5,"L38935-8","08LAK3628",0.01,149,11.6,52,2.65,0.0216,7.8,8.1,46.9,2.7,0.0355,1.3,0.92,13,130005
"3718","A690",2017-11-14 10:27:00,2017,11,"L68956-3","08LAK3628",0.002,161,11.6,36,2.08,0.0222,7.69,8.4,56.7,2.13,0.0296,0.5,0.63,13,1300011
"3719","A690",2023-04-11 10:51:00,2023,4,"L81332-3","08LAK3628",0.0044,145,11.4,NA,1.56,0.0143,7.77,8.25,36.8,1.59,0.0263,15.3,5.16,13,130004
"3720","A690",2007-10-09 11:37:00,2007,10,"L44117-8","08LAK3628",0.01,156,10.4,40,2.23,0.0264,7.5,10.6,52.3,2.38,0.0343,2.7,1,13,1300010
"3721","A690",2008-01-08 11:37:00,2008,1,"L44904-8","08LAK3628",0.01,106,11.8,2,1.69,0.0155,7.67,6.97,28.2,1.96,0.0232,3.4,0.9,13,130001
"3722","A690",2018-06-12 09:45:00,2018,6,"L70197-3","08LAK3628",0.0036,162,11.3,49,2.44,0.023,7.87,9.9,54.5,2.47,0.029,1.39,0.65,13,130006
"3723","A690",2005-03-15 11:22:00,2005,3,"L34914-11","08LAK3628",0.01,145,10.6,10,2.2,0.0225,7.9,7.9,48,2.4,0.0357,1.4,1.1,13,130003
"3724","A690",2020-09-30 10:11:00,2020,9,"L75212-3","08LAK3628",0.0024,171,10.9,25,2.29,0.0323,7.75,11.6,58.2,2.23,0.0398,4.6,0.83,13,130009
"3725","A690",2005-06-14 11:36:00,2005,6,"L35812-8","08LAK3628",0.011,145,10.6,200,2.18,0.0388,7.9,11.1,49.9,2.25,0.0512,2.6,1.6,13,130006
"3726","A690",2019-03-12 10:09:00,2019,3,"L71881-3","08LAK3628",0.0052,136,12.3,26,1.72,0.0184,7.7,5.8,38,1.88,0.0302,5.5,4.07,13,130003
"3727","A690",2017-10-10 10:44:00,2017,10,"L68746-3","08LAK3628",0.0023,166,11.3,420,2.38,0.0279,7.85,9.3,57.5,2.5,0.0362,6.32,7.64,13,1300010
"3728","A690",2002-12-09 11:18:00,2002,12,"L26359-8","08LAK3628",0.01,135,12.5,5,2.22,0.0219,7.6,5.6,50.7,2.27,0.0286,2.2,0.88,13,1300012
"3729","A690",2006-08-15 12:42:00,2006,8,"L40014-8","08LAK3628",0.01,135,9.9,18,2.44,0.0293,7.4,12.9,51.7,2.46,0.0469,1,0.5,13,130008
"3730","A690",2018-08-14 11:01:00,2018,8,"L70434-3","08LAK3628",0.0049,167,10.6,730,2.23,0.0229,7.88,13,58.3,2.42,0.0434,10.9,9.63,13,130008
"3731","A690",2008-08-05 11:04:00,2008,8,"L46209-8","08LAK3628",0.01,155,10.4,86,2.09,0.0305,7.73,12.1,55.3,2.3,0.0303,1.8,1.1,13,130008
"3732","A690",2024-02-13 12:50:00,2024,2,"L83237-3","08LAK3628",0.0028,137,11.8,NA,1.38,0.0116,7.83,8.32,34.9,1.41,0.018,5.2,1.76,13,130002
"3733","A690",2016-07-12 09:50:00,2016,7,"L65741-3","08LAK3628",0.0044,164,10.7,290,2.38,0.0244,7.86,12.1,56.9,2.43,0.0388,5.2,3.15,13,130007
"3734","A690",2006-11-14 10:45:00,2006,11,"L40940-8","08LAK3628",0.01,97.4,10.4,17,1.74,0.0118,7.5,10,24.8,1.93,0.0227,7.7,3.32,13,1300011
"3735","A690",2006-03-14 10:12:00,2006,3,"L38271-11","08LAK3628",0.01,104,11.9,22,2.1,0.011,7.7,7.5,27,2.23,0.0223,1.7,1.2,13,130003
"3736","A690",2020-07-13 10:49:00,2020,7,"L74988-3","08LAK3628",0.0039,166,10.9,21,2.29,0.0299,7.95,11.7,56.3,2.26,0.0327,1.4,1.17,13,130007
"3737","A690",2023-05-09 10:02:00,2023,5,"L81397-3","08LAK3628",0.0039,156,11.3,NA,1.92,0.0181,7.88,10,47.2,1.99,0.026,2.7,1.26,13,130005
"3738","A690",2002-10-15 12:05:00,2002,10,"L26095-8","08LAK3628",0.01,140,11.8,30,2.32,0.0262,7.7,7.9,50.8,2.17,0.0294,0.7,0.6,13,1300010
"3739","A690",2016-03-15 09:58:00,2016,3,"L64995-3","08LAK3628",0.002,100,11.8,5,1.13,0.00961,7.48,8.3,27.2,1.26,0.0186,9.4,3.63,13,130003
"3740","A690",2020-05-19 09:27:00,2020,5,"L74619-3","08LAK3628",NA,162,11.1,NA,NA,NA,7.76,10.9,NA,NA,NA,NA,NA,13,130005
"3741","A690",2007-02-06 11:17:00,2007,2,"L41676-8","08LAK3628",0.01,113,11.9,6,2.22,0.0147,7.5,7.6,28.3,2.46,0.0221,4.6,1.8,13,130002
"3742","A690",2019-02-26 09:01:00,2019,2,"L71701-3","08LAK3628",0.0059,143,12.4,11,1.5,0.012,7.79,6.5,34.5,1.56,0.0187,3.4,1.91,13,130002
"3743","A690",2019-08-13 09:21:00,2019,8,"L72752-3","08LAK3628",0.0072,146,10.6,20,1.1,0.0221,7.83,12.6,53.5,1.25,0.0297,4.48,2.57,13,130008
"3744","A690",2007-05-08 10:59:00,2007,5,"L42617-8","08LAK3628",0.01,119,11,54,1.92,0.0181,7.8,10,35.6,2.12,0.026,3.3,1.6,13,130005
"3745","A690",2005-07-12 12:21:00,2005,7,"L36106-8","08LAK3628",0.01,150,10,370,2.23,0.0288,7.6,12.8,53.5,2.36,0.041,2.06,1.2,13,130007
"3746","A690",2006-09-12 12:39:00,2006,9,"L40202-8","08LAK3628",0.01,156,10.7,470,2.54,0.0286,7.8,12.3,52.4,2.48,0.0466,2.6,0.81,13,130009
"3747","A690",2020-06-08 09:50:00,2020,6,"L74760-3","08LAK3628",0.0047,142,11.2,65,1.79,0.0253,7.82,10.5,45.9,1.93,0.0318,3.7,2.57,13,130006
"3748","A690",2022-04-11 10:10:00,2022,4,"L78933-3","08LAK3628",0.002,116,11.6,NA,1.1,0.0106,7.76,7.87,34.7,1.23,0.0205,8,1.72,13,130004
"3749","A690",2004-12-07 11:30:00,2004,12,"L34110-8","08LAK3628",0.01,146,12.2,23,2.59,0.024,7.1,6.6,44.9,2.66,0.0393,12.2,3.81,13,1300012
"3750","A690",2023-01-10 09:50:00,2023,1,"L80781-3","08LAK3628",0.004,146,11.7,NA,1.73,0.0176,7.79,7.62,37.3,1.79,0.024,6,1.96,13,130001
"3751","A690",2015-12-08 10:42:00,2015,12,"L64298-3","08LAK3628",0.003,94.9,11.2,28,2.8,0.0149,7.47,9.9,18.9,3.04,0.0446,46.2,19.1,13,1300012
"3752","A690",2015-10-13 10:27:00,2015,10,"L63868-3","08LAK3628",0.0422,160,10.8,24,2.07,0.0336,7.65,11.3,57.8,2.38,0.0477,12.8,3.49,13,1300010
"3753","A690",2017-07-11 10:23:00,2017,7,"L68118-3","08LAK3628",0.0037,163,10.7,230,2.44,0.0239,7.84,12.1,51.9,2.53,0.0289,1.1,0.73,13,130007
"3754","A690",2003-08-11 11:40:00,2003,8,"L29166-8","08LAK3628",0.01,155,9.7,160,2.14,0.028,7.5,13.3,51.2,2.19,0.0378,5.25,3.47,13,130008
"3755","A690",2018-12-11 10:06:00,2018,12,"L71432-3","08LAK3628",0.0045,162,12,1,2.03,0.0253,7.82,7,56.2,2.15,0.0342,1.5,1.41,13,1300012
"3756","A690",2006-07-11 11:58:00,2006,7,"L39675-8","08LAK3628",0.01,151,10.3,48,2.41,0.0305,7.5,12.7,50,2.45,0.0392,1.3,0.64,13,130007
"3757","A690",2003-07-15 13:07:00,2003,7,"L28769-8","08LAK3628",0.01,150,10,190,2.17,0.0252,7.6,13.7,51.9,2.21,0.0321,1,1.5,13,130007
"3758","A690",2004-05-11 12:59:00,2004,5,"L31878-8","08LAK3628",0.01,147,10.8,44,2.19,0.0253,7.5,9.8,47.2,2.24,0.0368,1.43,1.1,13,130005
"3759","A690",2023-10-10 10:29:00,2023,10,"L82331-3","08LAK3628",0.0026,177,10.6,NA,2.02,0.0284,7.42,11.1,62.9,2.18,0.04,2.5,1.16,13,1300010
"3760","A690",2016-01-12 10:15:00,2016,1,"L64538-3","08LAK3628",0.0033,108,11.9,67,2.13,0.0118,7.47,7.3,29,2.29,0.0176,5.5,2.46,13,130001
"3761","A690",2024-03-12 09:52:00,2024,3,"L83368-3","08LAK3628",0.0023,139,11.6,NA,1.52,0.0125,7.86,8.15,37.4,1.65,0.017,3.6,1.2,13,130003
"3762","A690",2003-12-09 12:42:00,2003,12,"L30476-8","08LAK3628",0.01,85.5,10.6,1,1.33,0.0111,7.1,8.6,23.1,1.46,0.0139,2.6,1.2,13,1300012
"3763","A690",2021-08-24 10:17:00,2021,8,"L77429-3","08LAK3628",0.0035,172,10.8,NA,2.21,0.0299,7.76,11.4,61,2.3,0.0364,2.9,0.91,13,130008
"3764","A690",2023-06-13 09:10:00,2023,6,"L81642-3","08LAK3628",0.0041,175,10.6,NA,2.22,0.0284,7.88,12.4,60.1,2.26,0.0343,2.4,1.67,13,130006
"3765","A690",2002-03-11 13:15:00,2002,3,"L23635-9","08LAK3628",0.01,82,10.8,550,1.49,0.0121,7.3,7.8,22.6,1.68,0.027,24.8,10.6,13,130003
"3766","A690",2016-11-15 10:12:00,2016,11,"L66563-3","08LAK3628",0.0102,114,10.9,22,1.62,0.0177,7.5,10.5,35.3,1.93,0.039,17.2,9.86,13,1300011
"3767","A690",2015-05-12 10:35:00,2015,5,"L62656-3","08LAK3628",0.0052,149,11,5,2.43,0.0196,7.86,10.5,49,2.74,0.0443,3.26,3.45,13,130005
"3768","A690",2003-04-15 11:54:00,2003,4,"L27966-8","08LAK3628",0.01,95.7,11.8,2,1.26,0.0109,7.2,8.9,26.7,1.45,0.0181,2.7,1.5,13,130004
"3769","A690",2004-07-13 13:15:00,2004,7,"L32475-8","08LAK3628",0.01,151,10.3,570,2.02,0.0279,7.3,13.8,51.6,2.33,0.0399,1.2,1.3,13,130007
"3770","A690",2006-06-13 11:25:00,2006,6,"L39409-8","08LAK3628",0.01,129,11.3,230,2.34,0.0227,7.8,11,38.6,2.47,0.0358,2.4,1.7,13,130006
"3771","A690",2020-11-09 09:34:00,2020,11,"L75820-13","08LAK3628",0.0024,170,12.8,4,2.17,0.0293,7.89,4.88,56.9,2.26,0.0382,0.7,0.49,13,1300011
"3772","A690",2022-02-15 09:06:00,2022,2,"L78496-3","08LAK3628",0.0045,136,11.8,NA,2.23,0.0138,7.54,7.55,36.2,2.24,0.0205,2.7,1.61,13,130002
"3773","B484",2002-10-16 12:46:00,2002,10,"L26097-11","08EVA3555",0.0201,156,8.6,41,0.359,0.0243,6.9,7.9,65,0.72,0.0523,4,3.15,14,1400010
"3774","B484",2023-06-13 12:23:00,2023,6,"L81641-9","08EVA3555",0.0105,181,6.62,NA,0.352,0.0355,7.18,15.4,77.9,0.624,0.0607,2.9,2.99,14,140006
"3775","B484",2018-11-06 12:38:00,2018,11,"L71245-9","08EVA3555",0.0183,157,7.2,14,0.192,0.0261,7.06,10.6,66,0.658,0.0634,55.1,4.77,14,1400011
"3776","B484",2014-05-14 10:22:00,2014,5,"L60166-3","08EVA3555",0.0128,115,5.8,23,0.149,0.0344,6.85,14.9,53,0.572,0.0752,4.67,3.17,14,140005
"3777","B484",2018-12-11 13:08:00,2018,12,"L71431-9","08EVA3555",0.02,138,8.8,34,0.256,0.0171,7.03,5.7,53,0.653,0.0506,6.6,4.52,14,1400012
"3778","B484",2007-12-11 13:35:00,2007,12,"L44653-12","08EVA3555",0.017,101,9.1,15,0.223,0.0159,7.18,3.33,36.5,0.685,0.042,4.5,3.11,14,1400012
"3779","B484",2018-04-10 12:34:00,2018,4,"L69767-9","08EVA3555",0.0082,107,7.6,5,0.0921,0.0214,6.88,11.8,44.5,0.54,0.0552,7.53,3.1,14,140004
"3780","B484",2003-12-08 13:10:00,2003,12,"L30474-11","08EVA3555",0.013,NA,8.2,22,0.216,0.015,6.6,6.6,36.3,0.667,0.0287,2.4,1.9,14,1400012
"3781","B484",2004-07-12 13:18:00,2004,7,"L32473-11","08EVA3555",0.012,167,7.3,310,0.272,0.0284,7.3,16.3,71.8,0.574,0.0585,2.4,2.72,14,140007
"3782","B484",2015-05-12 13:05:00,2015,5,"L62655-9","08EVA3555",0.0272,146,7.3,48,0.293,0.0477,7.16,14.3,66.5,0.72,0.0928,10.7,6.72,14,140005
"3783","B484",2017-08-14 11:34:00,2017,8,"L68365-9","08EVA3555",0.0134,188,6.6,68,0.427,0.0336,7.18,16.5,85.8,0.717,0.0731,1.7,2.29,14,140008
"3784","B484",2005-09-12 12:38:00,2005,9,"L36763-11","08EVA3555",0.01,166,5.9,150,0.159,0.0294,7.1,13.2,60.2,0.723,0.0631,2.3,3.37,14,140009
"3785","B484",2008-01-07 14:38:00,2008,1,"L44902-11","08EVA3555",0.017,111,8.2,20,0.23,0.0144,7.07,4.29,42.4,0.6,0.0369,4.3,2.91,14,140001
"3786","B484",2005-06-13 12:31:00,2005,6,"L35811-11","08EVA3555",0.01,136,6.2,140,0.147,0.0459,6.9,15.2,56.7,0.604,0.0697,3.4,4.06,14,140006
"3787","B484",2003-01-15 13:41:00,2003,1,"L26874-11","08EVA3555",0.017,114,9.7,25,0.331,0.0182,7,4.4,41.7,0.773,0.0346,3.55,5.06,14,140001
"3788","B484",2021-04-13 13:09:00,2021,4,"L76683-9","08EVA3555",0.0085,132,9.54,NA,0.185,0.017,7.1,10.2,56.6,0.379,0.0445,2.7,1.94,14,140004
"3789","B484",2003-07-16 13:35:00,2003,7,"L28772-11","08EVA3555",0.011,165,7.5,180,0.26,0.0235,6.7,16.9,76.8,0.523,0.0464,2.1,2.51,14,140007
"3790","B484",2015-10-13 12:30:00,2015,10,"L63867-9","08EVA3555",0.0148,162,5.8,80,0.162,0.0235,7.04,13.6,70,0.653,0.0639,4.6,2.86,14,1400010
"3791","B484",2015-03-09 12:15:00,2015,3,"L62295-9","08EVA3555",0.0139,122,9.1,4,0.269,0.011,7.08,7.8,50.2,0.641,0.0393,8.39,4.02,14,140003
"3792","B484",2008-02-04 13:55:00,2008,2,"L45054-11","08EVA3555",0.018,114,9,16,0.263,0.009,7.03,3.15,44.3,0.54,0.0321,7.2,1.9,14,140002
"3793","B484",2007-01-08 12:18:00,2007,1,"L41460-11","08EVA3555",0.011,87.7,8.7,14,0.389,0.014,6.7,5.9,29.7,0.712,0.033,2.6,2.4,14,140001
"3794","B484",2023-01-10 13:28:00,2023,1,"L80780-9","08EVA3555",0.0069,127,7.83,NA,0.154,0.0131,6.91,6.32,41.4,0.462,0.0268,1.5,1.33,14,140001
"3795","B484",2008-12-01 12:31:00,2008,12,"L47015-11","08EVA3555",0.0297,129,6.7,11,0.217,0.023,6.87,9.22,54.6,0.611,0.0557,3,3.54,14,1400012
"3796","B484",2018-02-13 13:54:00,2018,2,"L69504-9","08EVA3555",0.0172,102,9.4,3,0.273,0.0148,6.98,5.1,39.6,0.605,0.0376,7,4.04,14,140002
"3797","B484",2002-01-14 11:57:00,2002,1,"L23126-10","08EVA3555",0.018,97,9.4,10,0.36,0.0202,6.7,5.4,38.3,0.691,0.0424,3.5,3.72,14,140001
"3798","B484",2016-12-13 13:19:00,2016,12,"L66655-9","08EVA3555",0.0263,115,9.3,18,0.271,0.0158,7.06,4.7,40.7,0.656,0.0478,6.11,4.47,14,1400012
"3799","B484",2003-10-15 13:20:00,2003,10,"L29853-11","08EVA3555",0.01,158,7.4,190,0.247,0.0142,6.5,8.9,68.7,0.62,0.0446,1.8,2.27,14,1400010
"3800","B484",2003-06-10 13:25:00,2003,6,"L28480-11","08EVA3555",0.02,159,7.3,230,0.252,0.0317,7,14.5,69.1,0.618,0.0608,4,3.98,14,140006
"3801","B484",2020-05-19 13:11:00,2020,5,"L74618-9","08EVA3555",NA,147,6.88,NA,NA,NA,7.05,14.2,NA,NA,NA,NA,NA,14,140005
"3802","B484",2022-04-11 12:42:00,2022,4,"L78932-9","08EVA3555",0.0058,120,8.92,NA,0.12,0.022,6.85,8.57,46.3,0.471,0.052,2.2,2.12,14,140004
"3803","B484",2019-10-15 11:30:00,2019,10,"L73389-9","08EVA3555",0.0224,159,7.5,51,0.242,0.0201,7.07,8.9,68.8,0.547,0.0613,2.8,2.38,14,1400010
"3804","B484",2003-09-11 00:00:00,2003,9,"L29536-11","08EVA3555",0.015,186,5.9,260,0.322,0.0242,7.1,15.1,75.3,0.759,0.0468,1.1,1.8,14,140009
"3805","B484",2005-11-14 12:45:00,2005,11,"L37475-14","08EVA3555",0.016,120,7.9,40,0.203,0.0247,6.8,7.1,53.3,0.729,0.0546,4,3.55,14,1400011
"3806","B484",2018-06-12 13:09:00,2018,6,"L70196-9","08EVA3555",0.0127,159,7.3,17,0.239,0.0315,7.16,14.4,68.5,0.571,0.0687,5.48,4.33,14,140006
"3807","B484",2005-08-08 11:18:00,2005,8,"L36335-11","08EVA3555",0.011,164,6.4,130,0.346,0.0317,7.1,16.4,73.3,0.648,0.0562,1.3,2.73,14,140008
"3808","B484",2013-07-02 11:15:00,2013,7,"L58177-3","08EVA3555",0.0061,174,3.8,45,0.24,0.0344,6.9,19.7,78.5,0.743,0.123,4,3.46,14,140007
"3809","B484",2015-07-14 10:18:00,2015,7,"L62991-9","08EVA3555",0.0139,189,6.9,180,0.507,0.0406,7.21,16.4,93.9,0.789,0.0712,3.6,3.31,14,140007
"3810","B484",2020-02-11 12:55:00,2020,2,"L74046-9","08EVA3555",0.0108,87.1,8.7,2,0.356,0.0131,6.82,6.1,27.1,0.689,0.0361,4.72,1.87,14,140002
"3811","B484",2006-05-08 11:38:00,2006,5,"L38933-11","08EVA3555",0.016,140,7.4,53,0.268,0.0317,7.4,11.3,62.6,0.676,0.0603,4.1,3.34,14,140005
"3812","B484",2023-03-14 11:44:00,2023,3,"L81152-9","08EVA3555",0.0094,129,9.47,13,0.186,0.0106,7,5.81,46.7,0.485,0.0283,3,1.9,14,140003
"3813","B484",2004-02-09 13:03:00,2004,2,"L30926-11","08EVA3555",0.013,94.3,10.1,10,0.359,0.0126,7.3,5.4,33.4,0.727,0.0276,1.4,1.8,14,140002
"3814","B484",2007-09-04 14:00:00,2007,9,"L43713-12","08EVA3555",0.01,170,5,2900,0.473,0.0228,6.94,16,70.4,1.24,0.137,23.9,12.7,14,140009
"3815","B484",2017-03-14 12:40:00,2017,3,"L67242-9","08EVA3555",0.0092,104,8.8,5,0.185,0.0128,7,9.6,39.3,0.506,0.0398,4.3,2.9,14,140003
"3816","B484",2018-03-12 13:25:00,2018,3,"L69607-9","08EVA3555",0.0155,116,9,5,0.207,0.0142,7.03,9.4,45,0.542,0.0395,4.95,3.18,14,140003
"3817","B484",2022-05-10 13:08:00,2022,5,"L79120-9","08EVA3555",0.0081,114,7.41,NA,0.0945,0.0203,7,11.2,49,0.485,0.0547,3.8,2.25,14,140005
"3818","B484",2002-09-11 12:21:00,2002,9,"L25696-11","08EVA3555",0.013,161,8.1,51,0.317,0.0196,6.6,13.8,73.2,0.542,0.0428,2.9,2.44,14,140009
"3819","B484",2016-03-15 12:06:00,2016,3,"L64994-9","08EVA3555",0.0109,104,8.5,7,0.127,0.0131,6.95,7.8,43.6,0.5,0.0424,6.6,4,14,140003
"3820","B484",2013-11-04 10:33:00,2013,11,"L59042-3","08EVA3555",0.0354,144,8.7,60,0.242,0.0197,6.79,6.24,60.2,0.576,0.0461,6.1,4.83,14,1400011
"3821","B484",2013-02-05 10:16:00,2013,2,"L57194-3","08EVA3555",0.0166,97.1,7.9,13,0.309,0.0138,6.8,6.79,39.8,0.63,0.0336,3.6,3.1,14,140002
"3822","B484",2022-07-12 12:35:00,2022,7,"L79596-9","08EVA3555",0.0073,166,6.49,NA,0.26,0.0359,7.02,18.5,74.1,0.626,0.115,3.39,4.37,14,140007
"3823","B484",2014-01-06 09:15:00,2014,1,"L59426-3","08EVA3555",0.0152,111,10.9,23,0.217,0.0124,6.75,1.39,46.7,0.586,0.0357,5.6,4.32,14,140001
"3824","B484",2019-03-12 12:34:00,2019,3,"L71870-9","08EVA3555",0.0139,122,10,7,0.261,0.00934,6.94,4.7,43.1,0.629,0.0343,5.9,4.07,14,140003
"3825","B484",2014-03-03 09:38:00,2014,3,"L59725-3","08EVA3555",0.011,102,9.4,68,0.332,0.011,6.97,6.08,39.4,0.711,0.0426,12.3,6.5,14,140003
"3826","B484",2004-05-10 12:25:00,2004,5,"L31875-11","08EVA3555",0.019,148,7.8,110,0.276,0.0242,7.2,11.3,64.2,0.6,0.0495,5.3,4.7,14,140005
"3827","B484",2007-07-02 13:50:00,2007,7,"L43106-12","08EVA3555",0.011,175,6.2,77,0.268,0.0376,7.23,17.1,76.8,0.648,0.072,3.27,3.78,14,140007
"3828","B484",2020-02-11 12:58:00,2020,2,"L74046-15","08EVA3555",0.0106,87.2,8.7,1,0.342,0.0131,6.82,6.1,27.3,0.634,0.0291,1,2.1,14,140002
"3829","B484",2005-04-11 11:17:00,2005,4,"L35227-11","08EVA3555",0.01,110,8.1,57,0.153,0.0198,7,9.7,46.9,0.581,0.0447,3.9,2.65,14,140004
"3830","B484",2021-11-16 11:34:00,2021,11,"L78107-9","08EVA3555",0.0056,106,5.89,NA,0.0693,0.0245,6.79,9.63,38.3,0.572,0.0653,2.6,2.06,14,1400011
"3831","B484",2018-10-09 12:18:00,2018,10,"L71062-9","08EVA3555",0.0154,173,6.7,110,0.289,0.02,6.99,12,69.3,0.799,0.0707,8.56,4.79,14,1400010
"3832","B484",2019-05-14 13:34:00,2019,5,"L72298-9","08EVA3555",0.0148,163,7.5,29,0.272,0.054,7.09,14.6,73.5,0.651,0.102,3.8,3.65,14,140005
"3833","B484",2016-11-15 11:57:00,2016,11,"L66562-9","08EVA3555",0.0175,113,7.2,130,0.204,0.0344,6.93,10.7,45.8,0.867,0.0957,8.2,5.37,14,1400011
"3834","B484",2002-12-09 12:15:00,2002,12,"L26366-11","08EVA3555",0.0267,150,10.8,20,0.451,0.0163,7,3.9,62.6,0.725,0.0395,8.89,5.55,14,1400012
"3835","B484",2015-09-15 12:24:00,2015,9,"L63634-9","08EVA3555",0.0078,160,5.4,35,0.322,0.0328,7.04,14.1,88.1,0.703,0.079,3.6,3.11,14,140009
"3836","B484",2005-07-11 12:47:00,2005,7,"L36105-11","08EVA3555",0.013,151,6.2,87,0.198,0.0325,7,16.2,67.5,0.62,0.0638,2.9,3.16,14,140007
"3837","B484",2021-06-14 12:07:00,2021,6,"L77069-9","08EVA3555",0.0092,147,5.68,NA,0.175,0.0355,6.93,15.7,68.4,0.578,0.0733,5.4,4.13,14,140006
"3838","B484",2014-06-11 09:49:00,2014,6,"L60419-3","08EVA3555",0.0127,153,7,60,0.308,0.036,7.01,13.5,64.7,0.571,0.0698,4.94,5.75,14,140006
"3839","B484",2019-06-11 12:51:00,2019,6,"L72441-9","08EVA3555",0.0115,175,7.3,59,0.329,0.0404,7.26,18,80.2,0.58,0.0839,3.7,3.62,14,140006
"3840","B484",2020-03-10 13:18:00,2020,3,"L74235-9","08EVA3555",0.0113,117,9.7,4,0.174,0.0135,7.05,5.8,45.5,0.485,0.0348,1.7,1.79,14,140003
"3841","B484",2005-03-14 12:44:00,2005,3,"L34913-11","08EVA3555",0.01,144,9.9,46,0.292,0.0186,7.2,8.8,59.8,0.712,0.0557,9.4,4.64,14,140003
"3842","B484",2002-06-11 13:53:00,2002,6,"L24551-11","08EVA3555",0.024,NA,NA,60,0.331,0.0406,NA,NA,63.3,0.648,0.0689,8.5,4.86,14,140006
"3843","B484",2007-03-05 12:50:00,2007,3,"L41987-15","08EVA3555",0.01,110,8.9,19,0.155,0.0138,6.6,8.4,41.6,0.536,0.038,3,2.45,14,140003
"3844","B484",2008-06-02 11:53:00,2008,6,"L45698-11","08EVA3555",0.014,148,6.2,51,0.287,0.0451,7.12,12.9,69.5,0.618,0.0762,4.1,3.16,14,140006
"3845","B484",2013-06-03 09:43:00,2013,6,"L58011-3","08EVA3555",0.013,140,4.8,100,0.017,0.0369,6.81,14.4,65.8,0.385,0.0721,4.3,3.96,14,140006
"3846","B484",2016-06-14 14:07:00,2016,6,"L65571-9","08EVA3555",0.0133,171,7.4,52,0.331,0.0365,7.24,14.9,78.8,0.662,0.0767,3.1,4.69,14,140006
"3847","B484",2006-10-09 12:46:00,2006,10,"L40572-11","08EVA3555",0.01,166,7.7,70,0.373,0.0225,7.4,11.1,71.6,0.725,0.049,1.8,3.86,14,1400010
"3848","B484",2006-06-12 11:52:00,2006,6,"L39407-11","08EVA3555",0.015,138,5.6,51,0.187,0.0535,7.2,15,60.3,0.661,0.0836,3.6,3.55,14,140006
"3849","B484",2016-01-12 12:08:00,2016,1,"L64537-9","08EVA3555",0.03,115,9.3,15,0.372,0.0113,7.02,4.4,45.4,0.681,0.0344,6.3,4.22,14,140001
