"","Sample.Code","Site.Code","Visit.Date","Year","precip","precipdays","wtr_year"
"2100","Miller_Cove_18","Miller_Cove",2018-08-30,"2018",978.6,154,2018
"2101","Miller_Cove_19","Miller_Cove",2019-08-26,"2019",791.4,142,2019
"2102","Miller_Cove_20","Miller_Cove",2020-08-27,"2020",909.9,163,2020
"2103","Miller_Cove_21","Miller_Cove",2021-09-14,"2021",925.1,157,2021
"2104","Miller_SWSSD_12","Miller_SWSSD",2012-09-11,"2012",948.1,174,2012
"2105","Miller_SWSSD_14","Miller_SWSSD",2014-09-10,"2014",863.8,132,2014
"2106","Miller_SWSSD_16","Miller_SWSSD",2016-08-31,"2016",1173.2,165,2016
"2107","Miller_SWSSD_17","Miller_SWSSD",2017-09-13,"2017",1268.6,177,2017
"2108","Miller_SWSSD_18","Miller_SWSSD",2018-08-30,"2018",978.6,154,2018
"2109","Miller_SWSSD_19","Miller_SWSSD",2019-08-26,"2019",791.4,142,2019
"2110","Miller_SWSSD_20","Miller_SWSSD",2020-08-27,"2020",909.9,163,2020
"2111","Miller_SWSSD_21","Miller_SWSSD",2021-09-14,"2021",925.1,157,2021
"2112","MillerSWSSD_13","Miller_SWSSD",2013-09-09,"2013",1073.1,174,2013
"2113","Vash_Chris/19","VashChris",2019-09-30,"2019",1113.4,164,2019
"2114","VASH_CHRIS_13","VashChris",2013-09-11,"2013",1388.7,179,2013
"2115","VASH_SHING_13","VashShing",2013-09-10,"2013",1422.8,180,2013
"2116","VashChris/09","VashChris",2009-08-19,"2009",1055.6,154,2009
"2117","VashChris/10","VashChris",2010-09-09,"2010",1369.9,182,2010
"2118","VashChris_11","VashChris",2011-08-16,"2011",1483.2,193,2011
"2119","VashChris_12","VashChris",2012-09-05,"2012",1231.9,172,2012
"2120","VashChris_16","VashChris",2016-09-07,"2016",1647.4,178,2016
"2121","VashChris_17","VashChris",2017-09-20,"2017",1757.8,186,2017
"2122","VashChris_18","VashChris",2018-09-26,"2018",1262.6,162,2018
"2123","VashChris_20","VashChris",2020-10-05,"2020",2.2,2,2021
"2124","VashChris_2005","VashChris",2005-09-13,"2005",985.3,163,2005
"2125","VashChris_21","VashChris",2021-09-13,"2021",1182.3,160,2021
"2126","VashJudd-1/08","28A",2008-08-25,"2008",1079.2,181,2008
"2127","VashJudd-2/08","28A",2008-08-25,"2008",1079.2,181,2008
"2128","VashShin_11","VashShing",2011-08-16,"2011",1492.5,188,2011
"2129","VashShing","VashShing",2010-09-09,"2010",1382.3,183,2010
"2130","VashShing/08","VashShing",2008-09-03,"2008",1120.8,186,2008
"2131","VashShing/09","VashShing",2009-08-18,"2009",1066.8,156,2009
"2132","VashShing/19","VashShing",2019-09-30,"2019",1156.3,163,2019
"2133","VashShing_12","VashShing",2012-09-05,"2012",1236.6,176,2012
"2134","VashShing_14","VashShing",2014-09-28,"2014",1213.5,145,2014
"2135","VashShing_15","VashShing",2015-08-05,"2015",1074.2,126,2015
"2136","VashShing_16","VashShing",2016-08-07,"2016",1535.8,165,2016
"2137","VashShing_18","VashShing",2018-08-29,"2018",1249.2,150,2018
"2138","VashShing_20","VashShing",2020-09-22,"2020",1198.4,172,2020
"2139","VashShing_2005","VashShing",2005-09-12,"2005",1018.9,169,2005
"2140","VashShing_21","VashShing",2021-09-13,"2021",1171.6,154,2021
"2141","Walker_Creek_11","WalkerPreserve",2011-09-21,"2011",1127.8,182,2011
"2142","WalkerPreserve_12","WalkerPreserve",2012-09-11,"2012",948.1,174,2012
"2143","WalkerPreserve_13","WalkerPreserve",2013-09-09,"2013",1073.1,174,2013
"2144","WalkerPreserve_14","WalkerPreserve",2014-09-10,"2014",863.8,132,2014
"2145","WalkerPreserve_15","WalkerPreserve",2015-09-09,"2015",887.4,137,2015
"2146","WalkerPreserve_16","WalkerPreserve",2016-08-31,"2016",1173.2,165,2016
"2147","WalkerPreserve_17","WalkerPreserve",2017-09-13,"2017",1268.6,177,2017
"2148","WalkerPreserve_19","WalkerPreserve",2019-08-26,"2019",791.4,142,2019
"2149","WalkerPreserve_20","WalkerPreserve",2020-08-27,"2020",909.9,163,2020
"2150","WalkerPreserve_21","WalkerPreserve",2021-09-20,"2021",955.2,160,2021
