"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"LABIOBAETIS"	"LABIOBAETIS.SONAJUVENTUS"	"LABIOBAETIS.SONAJUVENTUS"	"Labiobaetis sonajuventus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PROCLOEON"	NA	"PROCLOEON"	"Procloeon"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PSEUDOCLOEON"	NA	"PSEUDOCLOEON"	"Pseudocloeon"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	NA	NA	"BAETIDAE"	"Baetidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OCTOGOMPHUS"	NA	"OCTOGOMPHUS"	"Octogomphus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	NA	NA	"GOMPHIDAE"	"Gomphidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATODA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NEMATODA"	"Nemata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATOMORPHA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NEMATOMORPHA"	"Nematomorpha"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	"PISCICOLINAE"	NA	NA	"CYSTOBRANCHUS"	"CYSTOBRANCHUS.SALMOSITICUS"	"CYSTOBRANCHUS.SALMOSITICUS"	"Cystobranchus salmositicus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	"PISCICOLINAE"	NA	NA	"PISCICOLA"	"PISCICOLA.SALMOSITICA"	"PISCICOLA.SALMOSITICA"	"Piscicola salmositica"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	"PISCICOLINAE"	NA	NA	"PISCICOLA"	NA	"PISCICOLA"	"Piscicola"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	NA	NA	NA	NA	NA	"PISCICOLIDAE"	"Piscicolidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HIRUDINEA"	"Hirudinea"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"HAPLOTAXINA"	NA	NA	"HAPLOTAXIDAE"	NA	NA	NA	"HAPLOTAXIS"	NA	"HAPLOTAXIS"	"Haplotaxis"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"ENCHYTRAEUS"	NA	"ENCHYTRAEUS"	"Enchytraeus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"FRIDERICIA"	NA	"FRIDERICIA"	"Fridericia"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"MESENCHYTRAEUS"	NA	"MESENCHYTRAEUS"	"Mesenchytraeus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	NA	NA	"ENCHYTRAEIDAE"	"Enchytraeidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"NAIDIDAE"	NA	NA	NA	"NAIS"	NA	"NAIS"	"Nais"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"NAIDIDAE"	NA	NA	NA	NA	NA	"NAIDIDAE"	"Naididae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"NAIDIDAE"	NA	NA	NA	NA	NA	"NAIDIDAE"	"Tubificinae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"AULODRILUS"	NA	"AULODRILUS"	"Aulodrilus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"RHYACODRILUS"	NA	"RHYACODRILUS"	"Rhyacodrilus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"SPIROSPERMA"	NA	"SPIROSPERMA"	"Spirosperma"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"TELMATODRILUS"	"TELMATODRILUS.VEJDOVSKYI"	"TELMATODRILUS.VEJDOVSKYI"	"Telmatodrilus vejdovskyi"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	NA	NA	"TUBIFICIDAE"	"Tubificidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"ECLIPIDRILUS"	NA	"ECLIPIDRILUS"	"Eclipidrilus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"LUMBRICULUS"	NA	"LUMBRICULUS"	"Lumbriculus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"RHYNCHELMIS"	NA	"RHYNCHELMIS"	"Rhynchelmis"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"STYLODRILUS"	NA	"STYLODRILUS"	"Stylodrilus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	NA	NA	"LUMBRICULIDAE"	"Lumbriculidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"OLIGOCHAETA"	"Oligochaeta"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"PISIDIIDAE"	NA	NA	NA	"PISIDIUM"	NA	"PISIDIUM"	"Pisidium"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"PISIDIIDAE"	NA	NA	NA	NA	NA	"PISIDIIDAE"	"Pisidiidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"ANCYLIDAE"	NA	NA	NA	"FERRISSIA"	NA	"FERRISSIA"	"Ferrissia"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	"PHYSELLA"	NA	"PHYSELLA"	"Physella"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	NA	NA	"PHYSIDAE"	"Physidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"GYRAULUS"	NA	"GYRAULUS"	"Gyraulus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"MENETUS"	NA	"MENETUS"	"Menetus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"PROMENETUS"	NA	"PROMENETUS"	"Promenetus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	NA	NA	"PLANORBIDAE"	"Planorbidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	"FLUMINICOLA"	NA	"FLUMINICOLA"	"Fluminicola"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	NA	NA	"HYDROBIIDAE"	"Hydrobiidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"PLEUROCERIDAE"	NA	NA	NA	"JUGA"	NA	"JUGA"	"Juga"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"NEMERTEA"	NA	NA	NA	"ENOPLA"	NA	NA	NA	"HOPLONEMERTEA"	"MONOSTILIFERA"	NA	NA	"TETRASTEMMATIDAE"	NA	NA	NA	"PROSTOMA"	NA	"PROSTOMA"	"Prostoma"
"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	"NEOOPHORA"	NA	NA	NA	"PLANARIIDAE"	NA	NA	NA	"POLYCELIS"	"POLYCELIS.CORONATA"	"POLYCELIS.CORONATA"	"Polycelis coronata"
"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	"NEOOPHORA"	NA	NA	NA	"PLANARIIDAE"	NA	NA	NA	"POLYCELIS"	NA	"POLYCELIS"	"Polycelis"
"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TREPAXONEMATA"	"Trepaxonemata"
"RADIATA"	NA	NA	"CNIDARIA"	"MEDUSOZOA"	NA	NA	"HYDROZOA"	"HYDROIDOLINA"	NA	NA	"ANTHOATHECATAE"	"CAPITATA"	NA	NA	"HYDRIDAE"	NA	NA	NA	"HYDRA"	NA	"HYDRA"	"Hydra"
"RADIATA"	NA	NA	"CNIDARIA"	"MEDUSOZOA"	NA	NA	"HYDROZOA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HYDROZOA"	"Hydrozoa"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SPHAERIIDAE"	NA	NA	NA	NA	NA	"SPHAERIIDAE"	"Sphaeriidae"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MEROPELOPIA"	NA	"MEROPELOPIA"	"Meropelopia"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TURBELLARIA"	"Turbellaria"
